 11595.00  22.98   6.18 171.05   4.21  30.63   0.00   173   487  -0.31
 11625.00  22.98   7.39 173.00   4.21  30.64   0.00   173   487  -0.47
 11655.00  22.98   7.27 173.00   4.21  30.64   0.00   173   487  -0.67
 11685.00  22.98   6.75 173.00   4.21  30.64   0.00   173   487  -0.87
 11715.00  23.00   4.88 173.00   4.21  30.65   0.00   173   486  -0.02
 11745.00  23.54   3.45  32.00   4.24  30.82   0.00    32   486  -0.12
 11775.00  24.61   2.61  24.00   4.27  31.07   0.00    24   486  -0.19
 11805.00  25.14   4.46  28.06   4.28  31.15   0.00    36   486  -0.27
 11835.00  23.90   6.86  48.19   4.26  31.05   0.00    63   486  -0.35
 11865.00  23.08   6.45 112.72   4.23  30.84   0.00   161   486  -0.39
 11895.00  22.98   5.48 153.00   4.22  30.75   0.00   153   486  -0.39
 11925.00  22.99   4.86 110.97   4.19  30.62   0.00   111   486  -0.37
 11955.00  23.02   6.04  92.30   4.18  30.57   0.00   161   486  -0.39
 11985.00  22.98   6.87 161.00   4.19  30.61   0.00   161   486  -0.54
 12015.00  22.98   7.02 161.15   4.19  30.62   0.00   165   486  -0.74
 12045.00  22.98   6.83 162.00   4.19  30.62   0.00   162   486  -0.94
 12075.00  23.00   4.64 162.00   4.19  30.63   0.00   162   485  -0.08
 12105.00  23.65   3.31  30.00   4.22  30.84   0.00    30   485  -0.18
 12135.00  24.86   2.98  22.94   4.26  31.12   0.00    23   485  -0.26
 12165.00  25.39   5.04  27.59   4.27  31.21   0.00    36   485  -0.35
 12195.00  23.94   7.19  48.69   4.25  31.10   0.00    63   485  -0.43
 12225.00  23.11   6.07  86.22   4.22  30.89   0.00   100   485  -0.45
 12255.00  23.02   5.04 100.00   4.21  30.84   0.00   100   485  -0.46
 12285.00  23.11   5.07  56.72   4.21  30.84   0.00    65   485  -0.45
 12315.00  23.06   5.90  83.28   4.21  30.85   0.00   101   485  -0.46
 12345.00  22.99   7.05 149.00   4.21  30.79   0.00   165   485  -0.61
 12375.00  22.98   8.29 167.80   4.21  30.77   0.00   172   485  -0.85
 12405.00  22.98   7.94 176.95   4.21  30.76   0.00   185   484  -0.08
 12435.00  22.98   5.51 185.00   4.21  30.74   0.00   185   484  -0.25
 12465.00  23.50   3.20  39.00   4.23  30.90   0.00    39   484  -0.34
 12495.00  24.84   3.14  20.70   4.27  31.17   0.00    23   484  -0.42
 12525.00  25.13   5.42  28.83   4.29  31.31   0.00    37   484  -0.54
 12555.00  23.92   7.01  48.20   4.28  31.23   0.00    62   484  -0.61
 12585.00  23.09   6.17 114.47   4.24  30.97   0.00   185   484  -0.65
 12615.00  22.98   4.90 153.00   4.23  30.85   0.00   153   484  -0.67
 12645.00  23.12   4.60  48.97   4.22  30.85   0.00    56   484  -0.64
 12675.00  23.06   6.12  96.73   4.22  30.85   0.00   184   484  -0.68
 12705.00  22.98   7.59 184.00   4.22  30.86   0.00   184   484  -0.84
 12735.00  22.98   7.52 184.00   4.22  30.86   0.00   184   483  -0.05
 12765.00  22.98   6.51 162.00   4.22  30.85   0.00   162   483  -0.24
 12795.00  23.07   4.02 150.00   4.23  30.88   0.00   150   483  -0.36
 12825.00  23.86   3.42  24.73   4.26  31.11   0.00    28   483  -0.46
 12855.00  24.65   3.30  28.00   4.30  31.37   0.00    28   483  -0.55
 12885.00  25.15   5.26  29.97   4.31  31.49   0.00    38   483  -0.66
 12915.00  23.99   7.38  48.28   4.30  31.39   0.00    61   483  -0.75
 12945.00  23.13   6.73 102.54   4.25  31.09   0.00   162   483  -0.78
 12975.00  22.98   5.43 162.00   4.20  30.83   0.00   162   483  -0.78
 13005.00  23.11   5.17  48.70   4.18  30.66   0.00    60   483  -0.74
 13035.00  23.02   6.13  94.05   4.18  30.64   0.00   150   483  -0.78
 13065.00  22.98   6.68 156.71   4.18  30.64   0.00   162   483  -0.92
 13095.00  22.98   7.01 162.00   4.18  30.64   0.00   162   482  -0.11
 13125.00  22.98   6.55 161.00   4.18  30.64   0.00   161   482  -0.31
 13155.00  23.00   5.11 154.00   4.18  30.64   0.00   154   482  -0.46
 13185.00  23.58   3.77  34.00   4.21  30.83   0.00    34   482  -0.57
 13215.00  24.76   3.05  23.58   4.25  31.11   0.00    24   482  -0.65
 13245.00  25.36   4.69  26.68   4.27  31.23   0.00    35   482  -0.74
 13275.00  24.06   6.93  46.06   4.25  31.15   0.00    58   482  -0.82
